,GARCH11_VaR_99,GJR_GARCH_VaR_99,Copula_VaR_99,EVT_VaR_99
2021-02-25,-0.018825922377138867,-0.01748198964839875,-0.020777084902748173,-0.03135340984511445
2021-02-26,-0.033362934196406006,-0.034126881258091324,-0.020777084902748173,-0.03135340984511445
2021-03-01,-0.03147621013260436,-0.03262339438446134,-0.020777084902748173,-0.03135340984511445
2021-03-02,-0.03354702080468245,-0.0315449491105994,-0.020777084902748173,-0.03135340984511445
2021-03-03,-0.033247767158886915,-0.03205996948111268,-0.020777084902748173,-0.03135340984511445
2021-03-04,-0.03260452371088863,-0.03206855520609345,-0.020777084902748173,-0.03135340984511445
2021-03-05,-0.03174051457545491,-0.03172085720759732,-0.020777084902748173,-0.03135340984511445
2021-03-08,-0.031019554240863334,-0.030497527537143663,-0.020777084902748173,-0.03135340984511445
2021-03-09,-0.03140417214252757,-0.031491560819087605,-0.020777084902748173,-0.03135340984511445
2021-03-10,-0.03229035104706439,-0.03053356323278774,-0.020777084902748173,-0.03135340984511445
2021-03-11,-0.030786919243198013,-0.029559053815426166,-0.020777084902748173,-0.03135340984511445
2021-03-12,-0.029415586346795555,-0.02861919653998571,-0.020777084902748173,-0.03135340984511445
2021-03-15,-0.02858274327064613,-0.02823374015584274,-0.020777084902748173,-0.03135340984511445
2021-03-16,-0.02843024979798876,-0.027517788061271642,-0.020777084902748173,-0.03135340984511445
2021-03-17,-0.02821851711690386,-0.02796486064576194,-0.020777084902748173,-0.03135340984511445
2021-03-18,-0.027419833255909572,-0.027308176521020962,-0.020777084902748173,-0.03135340984511445
2021-03-19,-0.031264649258925296,-0.03196543566782235,-0.020777084902748173,-0.03135340984511445
2021-03-22,-0.03011678756209303,-0.031024296733420862,-0.020777084902748173,-0.03135340984511445
2021-03-23,-0.029231853528324882,-0.030226285839544644,-0.020777084902748173,-0.03135340984511445
2021-03-24,-0.028819547149762884,-0.030112536196703822,-0.020777084902748173,-0.03135340984511445
2021-03-25,-0.028846953682096,-0.03013505599090178,-0.020777084902748173,-0.03135340984511445
2021-03-26,-0.027890404169588472,-0.029394642615664417,-0.020777084902748173,-0.03135340984511445
2021-03-29,-0.028128743455812087,-0.028804074772488416,-0.020777084902748173,-0.03135340984511445
2021-03-30,-0.027755608044595186,-0.0286670888571307,-0.020777084902748173,-0.03135340984511445
2021-03-31,-0.02713796633649645,-0.028177475985501924,-0.020777084902748173,-0.03135340984511445
2021-04-01,-0.0264789996909914,-0.02754205084091349,-0.020777084902748173,-0.03135340984511445
2021-04-05,-0.027675264082698783,-0.02753870428151285,-0.020777084902748173,-0.03135340984511445
2021-04-06,-0.02724015487099315,-0.027017789963034874,-0.020777084902748173,-0.03135340984511445
2021-04-07,-0.026616172580504287,-0.026659089717781446,-0.020777084902748173,-0.03135340984511445
2021-04-08,-0.025910310651385837,-0.026046155182582603,-0.020777084902748173,-0.03135340984511445
2021-04-09,-0.025349068988842788,-0.025643905416724243,-0.020777084902748173,-0.03135340984511445
2021-04-12,-0.024586516485610006,-0.025155402262622206,-0.020777084902748173,-0.03135340984511445
2021-04-13,-0.02381552797334629,-0.024521921360244985,-0.020777084902748173,-0.03135340984511445
2021-04-14,-0.02327738401893909,-0.024011437764874518,-0.020777084902748173,-0.03135340984511445
2021-04-15,-0.023358087824490593,-0.02403712405926534,-0.020777084902748173,-0.03135340984511445
2021-04-16,-0.024239838848236373,-0.02394947976320436,-0.020777084902748173,-0.03135340984511445
2021-04-19,-0.023792519258567423,-0.023642238109210886,-0.020777084902748173,-0.03135340984511445
2021-04-20,-0.02403262403183162,-0.02384672121407757,-0.020777084902748173,-0.03135340984511445
2021-04-21,-0.025204118594686478,-0.02536237180353452,-0.020777084902748173,-0.03135340984511445
2021-04-22,-0.024987324305807603,-0.02470153950275221,-0.020777084902748173,-0.03135340984511445
2021-04-23,-0.025831263001076046,-0.025829888881897654,-0.020777084902748173,-0.03135340984511445
2021-04-26,-0.02585773141971151,-0.025498055695337564,-0.020777084902748173,-0.03135340984511445
2021-04-27,-0.02522226658581659,-0.025146770479345708,-0.020777084902748173,-0.03135340984511445
2021-04-28,-0.02470195477306365,-0.02479803084088231,-0.020777084902748173,-0.03135340984511445
2021-04-29,-0.024267239299288413,-0.02454988797010675,-0.020777084902748173,-0.03135340984511445
2021-04-30,-0.023625668891857438,-0.02398901353705065,-0.020777084902748173,-0.03135340984511445
2021-05-03,-0.024204197703928072,-0.024758577723260525,-0.020777084902748173,-0.03135340984511445
2021-05-04,-0.02356040053147227,-0.024174172576422213,-0.020777084902748173,-0.03135340984511445
2021-05-05,-0.024903285833805876,-0.025798655588028043,-0.020777084902748173,-0.03135340984511445
2021-05-06,-0.024407266316321813,-0.02532244253252997,-0.020777084902748173,-0.03135340984511445
2021-05-07,-0.02417777390062274,-0.02488660003234426,-0.020777084902748173,-0.03135340984511445
2021-05-10,-0.02386511600046389,-0.02438899942950085,-0.020777084902748173,-0.03135340984511445
2021-05-11,-0.02533186217179108,-0.026049330725116306,-0.020777084902748173,-0.03135340984511445
2021-05-12,-0.025681766647531065,-0.02662155072203596,-0.020777084902748173,-0.03135340984511445
2021-05-13,-0.028362224692118052,-0.02977505331030788,-0.020777084902748173,-0.03135340984511445
2021-05-14,-0.027697767883825095,-0.028912627785449754,-0.020777084902748173,-0.03135340984511445
2021-05-17,-0.02944173531969719,-0.028189770819491616,-0.020777084902748173,-0.03135340984511445
2021-05-18,-0.028384543539550822,-0.027523297949345066,-0.020777084902748173,-0.03135340984511445
2021-05-19,-0.02860180714206649,-0.028241593834056444,-0.020777084902748173,-0.03135340984511445
2021-05-20,-0.02766781948204004,-0.027630961146370155,-0.020777084902748173,-0.03135340984511445
2021-05-21,-0.0273275131846377,-0.02687979785938825,-0.020777084902748173,-0.03135340984511445
2021-05-24,-0.026459737073293958,-0.026244975560928606,-0.020777084902748173,-0.03135340984511445
2021-05-25,-0.02650396094742983,-0.025604746280669475,-0.020777084902748173,-0.03135340984511445
2021-05-26,-0.025825266025157778,-0.025089633318870003,-0.020777084902748173,-0.03135340984511445
2021-05-27,-0.02509369004795663,-0.02444842253636205,-0.020777084902748173,-0.03135340984511445
2021-05-28,-0.024391515945709548,-0.023905048770714765,-0.020777084902748173,-0.03135340984511445
2021-06-01,-0.023714967487454,-0.023257302731302124,-0.020777084902748173,-0.03135340984511445
2021-06-02,-0.023017315931103923,-0.02257558737007003,-0.020777084902748173,-0.03135340984511445
2021-06-03,-0.02251612350639684,-0.0219215232015694,-0.020777084902748173,-0.03135340984511445
2021-06-04,-0.022284839518098898,-0.021822058209195517,-0.020777084902748173,-0.03135340984511445
2021-06-07,-0.022976928277160698,-0.021379144359586356,-0.020777084902748173,-0.03135340984511445
2021-06-08,-0.02238941665020464,-0.02079969237910392,-0.020777084902748173,-0.03135340984511445
2021-06-09,-0.021751059979505872,-0.02026322877070965,-0.020777084902748173,-0.03135340984511445
2021-06-10,-0.02107892538383672,-0.01938919022036452,-0.020777084902748173,-0.03135340984511445
2021-06-11,-0.019061257678076145,-0.018029840012738663,-0.020777084902748173,-0.03135340984511445
2021-06-14,-0.017442215391501766,-0.01707286446039144,-0.020777084902748173,-0.03135340984511445
2021-06-15,-0.01700128894572194,-0.01650172215813438,-0.020777084902748173,-0.03135340984511445
2021-06-16,-0.016737653381590008,-0.01638269891342757,-0.020777084902748173,-0.03135340984511445
2021-06-17,-0.016561225602689227,-0.016094669430940255,-0.020777084902748173,-0.03135340984511445
2021-06-18,-0.015963034373735953,-0.0158266746866947,-0.020777084902748173,-0.03135340984511445
2021-06-21,-0.01758833654186446,-0.018136528732179108,-0.020777084902748173,-0.03135340984511445
2021-06-22,-0.018535010511725975,-0.017210150412851573,-0.020777084902748173,-0.03135340984511445
2021-06-23,-0.017877753723138108,-0.016491810218299475,-0.020777084902748173,-0.03135340984511445
2021-06-24,-0.017091360562016104,-0.01604980837049669,-0.020777084902748173,-0.03135340984511445
2021-06-25,-0.01672580890264795,-0.015331222124938667,-0.020777084902748173,-0.03135340984511445
2021-06-28,-0.016205109790958055,-0.014976491827704545,-0.020777084902748173,-0.03135340984511445
2021-06-29,-0.015628170902747925,-0.014862262552987296,-0.020777084902748173,-0.03135340984511445
2021-06-30,-0.014991126361950834,-0.014311491613163835,-0.020777084902748173,-0.03135340984511445
2021-07-01,-0.014847289886368005,-0.01391148185419333,-0.020777084902748173,-0.03135340984511445
2021-07-02,-0.014493934184446968,-0.013501417686193526,-0.020777084902748173,-0.03135340984511445
2021-07-06,-0.014526690767720313,-0.013236279998824124,-0.020777084902748173,-0.03135340984511445
2021-07-07,-0.014819543565042611,-0.01383818726476602,-0.020777084902748173,-0.03135340984511445
2021-07-08,-0.014066806961880108,-0.013342397130231963,-0.020777084902748173,-0.03135340984511445
2021-07-09,-0.016483705230694933,-0.0164427902193704,-0.020777084902748173,-0.03135340984511445
2021-07-12,-0.017070602735991456,-0.015926914595860917,-0.020777084902748173,-0.03135340984511445
2021-07-13,-0.016244717475859448,-0.015218680677720581,-0.020777084902748173,-0.03135340984511445
2021-07-14,-0.016177144968786215,-0.01547869744606303,-0.020777084902748173,-0.03135340984511445
2021-07-15,-0.015605368206447402,-0.014969286508301947,-0.020777084902748173,-0.03135340984511445
2021-07-16,-0.016482060690778347,-0.016290914988570052,-0.020777084902748173,-0.03135340984511445
2021-07-19,-0.02079635215298187,-0.022300714122717506,-0.020777084902748173,-0.03135340984511445
2021-07-20,-0.02273386990907585,-0.025044972134141717,-0.020777084902748173,-0.03135340984511445
2021-07-21,-0.023191464636607234,-0.02337269965987889,-0.020777084902748173,-0.03135340984511445
2021-07-22,-0.023328042822255486,-0.021860053361800552,-0.020777084902748173,-0.03135340984511445
2021-07-23,-0.02152315476875434,-0.02046725648681375,-0.020777084902748173,-0.03135340984511445
2021-07-26,-0.020016857687470923,-0.019289416195935185,-0.020777084902748173,-0.03135340984511445
2021-07-27,-0.018738510848593255,-0.01821400893956631,-0.020777084902748173,-0.03135340984511445
2021-07-28,-0.018148311737640328,-0.01789385445906856,-0.020777084902748173,-0.03135340984511445
2021-07-29,-0.017137188569248965,-0.016995955102362393,-0.020777084902748173,-0.03135340984511445
2021-07-30,-0.01653603303543563,-0.016194482687802214,-0.020777084902748173,-0.03135340984511445
2021-08-02,-0.017659218623995245,-0.017896889845389435,-0.020777084902748173,-0.03135340984511445
2021-08-03,-0.017170504345487586,-0.01751765040276199,-0.020777084902748173,-0.03135340984511445
2021-08-04,-0.017488746941682887,-0.016656276501781822,-0.020777084902748173,-0.03135340984511445
2021-08-05,-0.016910674625078725,-0.01633371394851979,-0.020777084902748173,-0.03135340984511445
2021-08-06,-0.016478135931338844,-0.01563189206725865,-0.020777084902748173,-0.03135340984511445
2021-08-09,-0.015832119226903436,-0.015145724896363675,-0.020777084902748173,-0.03135340984511445
2021-08-10,-0.016398240659121942,-0.016081963986837904,-0.020777084902748173,-0.03135340984511445
2021-08-11,-0.015617792764456753,-0.015326844411575433,-0.020777084902748173,-0.03135340984511445
2021-08-12,-0.014802452216297595,-0.014772118195081677,-0.020777084902748173,-0.03135340984511445
2021-08-13,-0.014588762360658243,-0.0141262533940359,-0.020777084902748173,-0.03135340984511445
2021-08-16,-0.01377079109209989,-0.013437744312226203,-0.020777084902748173,-0.03135340984511445
2021-08-17,-0.013546742747640865,-0.013251387092411585,-0.020777084902748173,-0.03135340984511445
2021-08-18,-0.01611897758293429,-0.01607732956301617,-0.020777084902748173,-0.03135340984511445
2021-08-19,-0.018573945873484113,-0.01889654341255423,-0.020777084902748173,-0.03135340984511445
2021-08-20,-0.016716495617064685,-0.017550277268894614,-0.020777084902748173,-0.03135340984511445
2021-08-23,-0.017511681265903828,-0.01670116684652867,-0.020777084902748173,-0.03135340984511445
2021-08-24,-0.019839937790323236,-0.016029747046970994,-0.020777084902748173,-0.03135340984511445
2021-08-25,-0.018209194234844395,-0.015254173546713073,-0.020777084902748173,-0.03135340984511445
2021-08-26,-0.01714304406074911,-0.01458197036323397,-0.020777084902748173,-0.03135340984511445
2021-08-27,-0.0170108722425555,-0.015229899710584733,-0.020777084902748173,-0.03135340984511445
2021-08-30,-0.018086851533233854,-0.014748772846455977,-0.020777084902748173,-0.03135340984511445
2021-08-31,-0.01682750943569658,-0.014175490199718997,-0.020777084902748173,-0.03135340984511445
2021-09-01,-0.016161441249745463,-0.014379422512784467,-0.020777084902748173,-0.03135340984511445
2021-09-02,-0.01583389817340949,-0.013411106351776456,-0.020777084902748173,-0.03135340984511445
2021-09-03,-0.015603074750900215,-0.012749881547147044,-0.020777084902748173,-0.03135340984511445
2021-09-07,-0.015078538360421879,-0.012909632053844747,-0.020777084902748173,-0.03135340984511445
2021-09-08,-0.015029909979594386,-0.013101194626715365,-0.020777084902748173,-0.03135340984511445
2021-09-09,-0.015281709945012472,-0.013980336807855369,-0.020777084902748173,-0.03135340984511445
2021-09-10,-0.015058695164021123,-0.01332214480770098,-0.020777084902748173,-0.03135340984511445
2021-09-13,-0.01639570273957625,-0.016729998710252814,-0.020777084902748173,-0.03135340984511445
2021-09-14,-0.01630373121633155,-0.015465377098646737,-0.020777084902748173,-0.03135340984511445
2021-09-15,-0.01666086829106378,-0.016249365960772318,-0.020777084902748173,-0.03135340984511445
2021-09-16,-0.016836622660342894,-0.014935861532752025,-0.020777084902748173,-0.03135340984511445
2021-09-17,-0.016233154031741696,-0.015016700566772788,-0.020777084902748173,-0.03135340984511445
2021-09-20,-0.017167641685563107,-0.017686974300668987,-0.020777084902748173,-0.03135340984511445
2021-09-21,-0.02163154647185276,-0.02584966494935872,-0.020777084902748173,-0.03135340984511445
2021-09-22,-0.01969897405002785,-0.023299123297142316,-0.020777084902748173,-0.03135340984511445
2021-09-23,-0.02206319451662905,-0.02064878040794641,-0.020777084902748173,-0.03135340984511445
2021-09-24,-0.022714813723247396,-0.018890351350189218,-0.020777084902748173,-0.03135340984511445
2021-09-27,-0.020525925895452723,-0.017235723341498685,-0.020777084902748173,-0.03135340984511445
2021-09-28,-0.018762418412082347,-0.015746737248980444,-0.020777084902748173,-0.03135340984511445
2021-09-29,-0.023844403729455444,-0.025523730272996824,-0.020777084902748173,-0.03135340984511445
2021-09-30,-0.021332583819692618,-0.02286815416343319,-0.020777084902748173,-0.03135340984511445
2021-10-01,-0.02061606055978914,-0.022327943584514832,-0.020777084902748173,-0.03135340984511445
2021-10-04,-0.02174061688512609,-0.020348923847197484,-0.020777084902748173,-0.03135340984511445
2021-10-05,-0.023070009892070413,-0.02368851531800715,-0.020777084902748173,-0.03135340984511445
2021-10-06,-0.022162329883521372,-0.021491024161628142,-0.020777084902748173,-0.03135340984511445
2021-10-07,-0.020329939884546684,-0.019624680351198458,-0.020777084902748173,-0.03135340984511445
2021-10-08,-0.019120743586085082,-0.017913173238201636,-0.020777084902748173,-0.03135340984511445
2021-10-11,-0.017872540134369296,-0.016435151221840714,-0.020777084902748173,-0.03135340984511445
2021-10-12,-0.017824523934066774,-0.01680881314368155,-0.020777084902748173,-0.03135340984511445
2021-10-13,-0.0168883196181499,-0.015692857185178,-0.020777084902748173,-0.03135340984511445
2021-10-14,-0.01597936056157793,-0.014518012216116085,-0.020777084902748173,-0.03135340984511445
2021-10-15,-0.019124863508600872,-0.013833901079459447,-0.020777084902748173,-0.03135340984511445
2021-10-18,-0.0179317500052142,-0.012919541470533917,-0.020777084902748173,-0.03135340984511445
2021-10-19,-0.016973300743326904,-0.01222375157230832,-0.020777084902748173,-0.03135340984511445
2021-10-20,-0.01644363942631753,-0.011714894675458077,-0.020777084902748173,-0.03135340984511445
2021-10-21,-0.015396532085239922,-0.011151271132846195,-0.020777084902748173,-0.03135340984511445
2021-10-22,-0.014534522837069802,-0.010973347740552336,-0.020777084902748173,-0.03135340984511445
2021-10-25,-0.013647201265207177,-0.010599549560209259,-0.020777084902748173,-0.03135340984511445
2021-10-26,-0.01305078917100975,-0.010392263024268305,-0.020777084902748173,-0.03135340984511445
2021-10-27,-0.015366329917487325,-0.011076363975239506,-0.020777084902748173,-0.03135340984511445
2021-10-28,-0.014326937565236408,-0.011772922156258279,-0.020777084902748173,-0.03135340984511445
2021-10-29,-0.015184558598628361,-0.012011212824361189,-0.020777084902748173,-0.03135340984511445
2021-11-01,-0.0141336387939472,-0.011370345226227936,-0.020777084902748173,-0.03135340984511445
2021-11-02,-0.013449338831138838,-0.011281052868226657,-0.020777084902748173,-0.03135340984511445
2021-11-03,-0.013298817889493516,-0.011058413783298221,-0.020777084902748173,-0.03135340984511445
2021-11-04,-0.012932989522384673,-0.011036985165667165,-0.020777084902748173,-0.03135340984511445
2021-11-05,-0.01604163151039535,-0.011492196441821284,-0.020777084902748173,-0.03135340984511445
2021-11-08,-0.015838023908779537,-0.01156066857833522,-0.020777084902748173,-0.03135340984511445
2021-11-09,-0.01488595833937125,-0.011393812103705329,-0.020777084902748173,-0.03135340984511445
2021-11-10,-0.014200806066101856,-0.01127048407774498,-0.020777084902748173,-0.03135340984511445
2021-11-11,-0.018445758889926923,-0.025134801611527313,-0.020777084902748173,-0.03135340984511445
2021-11-12,-0.01661822073552111,-0.020660375238388012,-0.020777084902748173,-0.03135340984511445
2021-11-15,-0.01556119565059677,-0.017734768640143166,-0.020777084902748173,-0.03135340984511445
2021-11-16,-0.01505272556032879,-0.016772475990563387,-0.020777084902748173,-0.03135340984511445
2021-11-17,-0.014505227460006407,-0.015503125532939744,-0.020777084902748173,-0.03135340984511445
2021-11-18,-0.014479960837343143,-0.015761510515934093,-0.020777084902748173,-0.03135340984511445
2021-11-19,-0.015136038081344809,-0.01463581566217998,-0.020777084902748173,-0.03135340984511445
2021-11-22,-0.014404115685043475,-0.013875624493898087,-0.020777084902748173,-0.03135340984511445
2021-11-23,-0.014414945825764755,-0.014923066792717883,-0.020777084902748173,-0.03135340984511445
2021-11-24,-0.01388260108614907,-0.0140779358117488,-0.020777084902748173,-0.03135340984511445
2021-11-26,-0.013863131059858876,-0.013480759031782589,-0.020777084902748173,-0.03135340984511445
2021-11-29,-0.026414749775621544,-0.04314911444008336,-0.020777084902748173,-0.03135340984511445
2021-11-30,-0.025748506429331738,-0.03438623274706546,-0.020777084902748173,-0.03135340984511445
2021-12-01,-0.02534490538986276,-0.034828570083544216,-0.020777084902748173,-0.03135340984511445
2021-12-02,-0.024096476793745405,-0.033275110135263644,-0.020777084902748173,-0.03135340984511445
2021-12-03,-0.022787469742955563,-0.02722630672906224,-0.020777084902748173,-0.03135340984511445
2021-12-06,-0.02438219078570942,-0.03281760342497041,-0.020777084902748173,-0.03135340984511445
2021-12-07,-0.022014246939948443,-0.02698832872830435,-0.020777084902748173,-0.03135340984511445
2021-12-08,-0.02853633890091511,-0.02367546187162619,-0.020777084902748173,-0.03135340984511445
2021-12-09,-0.024563425327887516,-0.020980147882169866,-0.020777084902748173,-0.03135340984511445
2021-12-10,-0.023569402051449598,-0.024672067052489473,-0.020777084902748173,-0.03135340984511445
2021-12-13,-0.02119576524991262,-0.021373042055095003,-0.020777084902748173,-0.03135340984511445
2021-12-14,-0.02602444982007944,-0.0357604838778232,-0.020777084902748173,-0.03135340984511445
2021-12-15,-0.02409752347955068,-0.03215395112657551,-0.020777084902748173,-0.03135340984511445
2021-12-16,-0.024333166640828605,-0.027322445746975208,-0.020777084902748173,-0.03135340984511445
2021-12-17,-0.025574514571038688,-0.03278594431926668,-0.020777084902748173,-0.03135340984511445
2021-12-20,-0.02423978443309512,-0.031277768101052164,-0.020777084902748173,-0.03135340984511445
2021-12-21,-0.02403208266119997,-0.03217093733385371,-0.020777084902748173,-0.03135340984511445
2021-12-22,-0.027154685531745888,-0.027550599856612755,-0.020777084902748173,-0.03135340984511445
2021-12-23,-0.02464589559781247,-0.02367521681782769,-0.020777084902748173,-0.03135340984511445
2021-12-27,-0.022008200185544745,-0.020628576577774164,-0.020777084902748173,-0.03135340984511445
2021-12-28,-0.023278796687552786,-0.019295495030235074,-0.020777084902748173,-0.03135340984511445
2021-12-29,-0.021454172373154112,-0.018883136351221352,-0.020777084902748173,-0.03135340984511445
2021-12-30,-0.02007207964274303,-0.01873282611063575,-0.020777084902748173,-0.03135340984511445
2021-12-31,-0.018830790688222205,-0.018177434387109684,-0.020777084902748173,-0.03135340984511445
2022-01-03,-0.017786133643014096,-0.01774487889253383,-0.020777084902748173,-0.03135340984511445
2022-01-04,-0.017920104527159423,-0.01674958409043113,-0.020777084902748173,-0.03135340984511445
2022-01-05,-0.01691433491007154,-0.01600601942032397,-0.020777084902748173,-0.03135340984511445
2022-01-06,-0.02481463429630841,-0.03894579742045726,-0.020777084902748173,-0.03135340984511445
2022-01-07,-0.02286769469477169,-0.03194520488916921,-0.020777084902748173,-0.03135340984511445
2022-01-10,-0.020963289432909545,-0.027949450028677027,-0.020777084902748173,-0.03135340984511445
2022-01-11,-0.019536705167867298,-0.025026637871143058,-0.020777084902748173,-0.03135340984511445
2022-01-12,-0.020489276106467263,-0.022841343409973132,-0.020777084902748173,-0.03135340984511445
2022-01-13,-0.019248599213644395,-0.021122979658145268,-0.020777084902748173,-0.03135340984511445
2022-01-14,-0.02207297773305678,-0.029263048897084098,-0.020777084902748173,-0.03135340984511445
2022-01-18,-0.02068262269829258,-0.02664168272738932,-0.020777084902748173,-0.03135340984511445
2022-01-19,-0.024241892743584702,-0.03546034098421915,-0.020777084902748173,-0.03135340984511445
2022-01-20,-0.024010218754721882,-0.03425075126127402,-0.020777084902748173,-0.03135340984511445
2022-01-21,-0.023871135876042372,-0.03421977330028453,-0.020777084902748173,-0.03135340984511445
2022-01-24,-0.025832316670764275,-0.03800109930791243,-0.020777084902748173,-0.03135340984511445
2022-01-25,-0.023507219912662733,-0.033320479390220335,-0.020777084902748173,-0.03135340984511445
2022-01-26,-0.024540135630779523,-0.03510561111472904,-0.020777084902748173,-0.03135340984511445
2022-01-27,-0.022462007457269624,-0.031046466710834553,-0.020777084902748173,-0.03135340984511445
2022-01-28,-0.021188680775927258,-0.028519615258159617,-0.020777084902748173,-0.03135340984511445
2022-01-31,-0.025270327207383345,-0.026355622315851455,-0.020777084902748173,-0.03135340984511445
2022-02-01,-0.027137334679185197,-0.02443696968596861,-0.020777084902748173,-0.03135340984511445
2022-02-02,-0.02558017646875576,-0.022635398084025277,-0.020777084902748173,-0.03135340984511445
2022-02-03,-0.023735250370477915,-0.021035259018975207,-0.020777084902748173,-0.03135340984511445
2022-02-04,-0.02778524357224242,-0.03125351797890901,-0.020777084902748173,-0.03135340984511445
2022-02-07,-0.02571523178937688,-0.028420030704645043,-0.020777084902748173,-0.03135340984511445
2022-02-08,-0.023925268235208068,-0.026132628193627397,-0.020777084902748173,-0.03135340984511445
2022-02-09,-0.022135517331436868,-0.02423611785793198,-0.020777084902748173,-0.03135340984511445
2022-02-10,-0.022600604045901487,-0.022540266145885494,-0.020777084902748173,-0.03135340984511445
2022-02-11,-0.02401166625394038,-0.026524826784249625,-0.020777084902748173,-0.03135340984511445
2022-02-14,-0.024056784786549157,-0.02800021573871933,-0.020777084902748173,-0.03135340984511445
2022-02-15,-0.022423680037165345,-0.026248491389832044,-0.020777084902748173,-0.03135340984511445
2022-02-16,-0.023701291318677774,-0.02504306709780239,-0.020777084902748173,-0.03135340984511445
2022-02-17,-0.022340573031456704,-0.023610121124535928,-0.020777084902748173,-0.03135340984511445
2022-02-18,-0.025010053380619676,-0.029568613651062434,-0.020777084902748173,-0.03135340984511445
2022-02-22,-0.024855039719060525,-0.0299014455324376,-0.020777084902748173,-0.03135340984511445
2022-02-23,-0.023656113730783884,-0.028131566372106932,-0.020777084902748173,-0.03135340984511445
2022-02-24,-0.024905676972007903,-0.030099583453295452,-0.020777084902748173,-0.03135340984511445
2022-02-25,-0.02422028465801427,-0.029204133761504943,-0.020777084902748173,-0.03135340984511445
2022-02-28,-0.02462133101008161,-0.027838540813420812,-0.020777084902748173,-0.03135340984511445
2022-03-01,-0.02307678355427557,-0.02626993600152456,-0.020777084902748173,-0.03135340984511445
2022-03-02,-0.02305530411734875,-0.02709260809351379,-0.020777084902748173,-0.03135340984511445
2022-03-03,-0.022728414304987805,-0.02563682922894319,-0.020777084902748173,-0.03135340984511445
2022-03-04,-0.021852304558393744,-0.02491404224602818,-0.020777084902748173,-0.03135340984511445
2022-03-07,-0.021513153537957935,-0.025210984270858952,-0.020777084902748173,-0.03135340984511445
2022-03-08,-0.02547828145613368,-0.03278487243277253,-0.020777084902748173,-0.03135340984511445
2022-03-09,-0.024106060708134074,-0.030842337098443095,-0.020777084902748173,-0.03135340984511445
2022-03-10,-0.02544288386834468,-0.029487092375844372,-0.020777084902748173,-0.03135340984511445
2022-03-11,-0.024545244466243094,-0.02848805389921222,-0.020777084902748173,-0.03135340984511445
2022-03-14,-0.02454160966561897,-0.029270558199307482,-0.020777084902748173,-0.03135340984511445
2022-03-15,-0.02522629203467746,-0.03157490495568963,-0.020777084902748173,-0.03135340984511445
2022-03-16,-0.025431990222965904,-0.03004088083766919,-0.020777084902748173,-0.03135340984511445
2022-03-17,-0.028530231762060994,-0.02819853301742508,-0.020777084902748173,-0.03135340984511445
2022-03-18,-0.02671432537197595,-0.024927530575995734,-0.020777084902748173,-0.03135340984511445
2022-03-21,-0.026373973286872302,-0.023576486237942555,-0.020777084902748173,-0.03135340984511445
2022-03-22,-0.025160361581280908,-0.02209027041091967,-0.020777084902748173,-0.03135340984511445
2022-03-23,-0.024077168795307555,-0.02061540298684258,-0.020777084902748173,-0.03135340984511445
2022-03-24,-0.022997928414145906,-0.019954082665661375,-0.020777084902748173,-0.03135340984511445
2022-03-25,-0.02392519223104695,-0.019427121002831907,-0.020777084902748173,-0.03135340984511445
2022-03-28,-0.022742116330483904,-0.01821854163199205,-0.020777084902748173,-0.03135340984511445
2022-03-29,-0.021143026386469754,-0.016999742977594302,-0.020777084902748173,-0.03135340984511445
2022-03-30,-0.020903386380621142,-0.016451097743829798,-0.020777084902748173,-0.03135340984511445
2022-03-31,-0.01983207520998025,-0.016379602318528003,-0.020777084902748173,-0.03135340984511445
2022-04-01,-0.021314833304919466,-0.020843727153010295,-0.020777084902748173,-0.03135340984511445
2022-04-04,-0.019994139921319775,-0.019798183964688052,-0.020777084902748173,-0.03135340984511445
2022-04-05,-0.019712608405363815,-0.018853522248748582,-0.020777084902748173,-0.03135340984511445
2022-04-06,-0.022608384533581972,-0.02457397525409951,-0.020777084902748173,-0.03135340984511445
2022-04-07,-0.023541374473904492,-0.027195770574999927,-0.020777084902748173,-0.03135340984511445
2022-04-08,-0.02240363755991345,-0.025656354274136595,-0.020777084902748173,-0.03135340984511445
2022-04-11,-0.021644519594489205,-0.024620209232022423,-0.020777084902748173,-0.03135340984511445
2022-04-12,-0.02348410932692739,-0.028979311556447264,-0.020777084902748173,-0.03135340984511445
2022-04-13,-0.022457190319903033,-0.027357275970464102,-0.020777084902748173,-0.03135340984511445
2022-04-14,-0.021962628330267773,-0.02593613588751093,-0.020777084902748173,-0.03135340984511445
2022-04-18,-0.022850974803370516,-0.02821848302395738,-0.020777084902748173,-0.03135340984511445
2022-04-19,-0.021983346846211897,-0.026486987835067533,-0.020777084902748173,-0.03135340984511445
2022-04-20,-0.02153326209977379,-0.025184824322987562,-0.020777084902748173,-0.03135340984511445
2022-04-21,-0.020670242189818108,-0.0239906647114927,-0.020777084902748173,-0.03135340984511445
2022-04-22,-0.021990534777601038,-0.026626215395315296,-0.020777084902748173,-0.03135340984511445
2022-04-25,-0.02513244310946147,-0.031423256350273696,-0.020777084902748173,-0.03135340984511445
2022-04-26,-0.024895161522570954,-0.02982004416897811,-0.020777084902748173,-0.03135340984511445
2022-04-27,-0.028136363822796363,-0.03869751692112,-0.020777084902748173,-0.03135340984511445
