Date,Hist,Param,GJR,EVT,Hybrid
2013-03-14,-0.049367471936115,-0.05906013564141585,-0.04651484939082044,-0.0997681932088107,-0.06515336749240835
2013-03-15,-0.049367471936115,-0.05907097196699683,-0.046437475580379,-0.0997681932088107,-0.06510307500424854
2013-03-18,-0.049367471936115,-0.05908484940217857,-0.046386743278658764,-0.0997681932088107,-0.06507009951548808
2013-03-19,-0.049367471936115,-0.059099971519209364,-0.04634757506943947,-0.0997681932088107,-0.06504464230401782
2013-03-20,-0.049367471936115,-0.05822147743835086,-0.046207606790991784,-0.0997681932088107,-0.06495366281712091
2013-03-21,-0.049367471936115,-0.059096829334177745,-0.046090996535915606,-0.0997681932088107,-0.06487786602931753
2013-03-22,-0.049367471936115,-0.05825406405562801,-0.04597095110269173,-0.0997681932088107,-0.06479983667121417
2013-03-25,-0.049367471936115,-0.05829436008397125,-0.04583572135303241,-0.0997681932088107,-0.06471193725774284
2013-03-26,-0.049367471936115,-0.05833172460473672,-0.04570421792145633,-0.0997681932088107,-0.0646264600595129
2013-03-27,-0.049367471936115,-0.05837282540246988,-0.04558316968439152,-0.0997681932088107,-0.06454778022453632
2013-03-28,-0.049367471936115,-0.05842179620004244,-0.04534437801276707,-0.0997681932088107,-0.06439257140207125
2013-04-01,-0.049367471936115,-0.05845143611121398,-0.0451304989077516,-0.0997681932088107,-0.06425356982168245
2013-04-02,-0.049367471936115,-0.058481394726941194,-0.04501183544556711,-0.0997681932088107,-0.06417644697346193
2013-04-03,-0.049367471936115,-0.05851581537600298,-0.04481865702604416,-0.0997681932088107,-0.06405088271296153
2013-04-04,-0.049367471936115,-0.058545248464223,-0.044801676812685674,-0.0997681932088107,-0.06403984910128262
2013-04-05,-0.049367471936115,-0.058570943275272756,-0.04473085697611678,-0.0997681932088107,-0.06399381864918002
2013-04-08,-0.049367471936115,-0.058594842307771455,-0.044657832259221,-0.0997681932088107,-0.06394635463937166
2013-04-09,-0.049367471936115,-0.0586157869024962,-0.04458240694047166,-0.0997681932088107,-0.06389732954795753
2013-04-10,-0.049367471936115,-0.0586278228365492,-0.04452094117959417,-0.0997681932088107,-0.06385737783915703
2013-04-11,-0.049367471936115,-0.05864025377112446,-0.044476139387444186,-0.0997681932088107,-0.06382825455353779
2013-04-12,-0.049367471936115,-0.058650876746786346,-0.04442418846886091,-0.0997681932088107,-0.06379439803614785
2013-04-15,-0.04944008813073613,-0.058708257281970086,-0.04441977145552348,-0.0997681932088107,-0.06379001514664148
2013-04-16,-0.049512704325357246,-0.0587659691070096,-0.04527755165212334,-0.0997681932088107,-0.06434748970974011
2013-04-17,-0.04958736407666405,-0.05882130320498408,-0.046078464552942074,-0.0997681932088107,-0.06486796084651451
2013-04-18,-0.04966202382797086,-0.058876495570348596,-0.04713599071779913,-0.0997681932088107,-0.06555536071122507
2013-04-19,-0.049736683579277643,-0.05893068378282808,-0.04809337068381682,-0.0997681932088107,-0.0661776581707656
2013-04-22,-0.04981134333058445,-0.058974611170047445,-0.04894420067057332,-0.0997681932088107,-0.06673071466974888
2013-04-23,-0.049886003081891256,-0.05901547915437475,-0.04939595013997557,-0.0997681932088107,-0.06702435258274199
2013-04-24,-0.049960662833198055,-0.059047429907649426,-0.049828602314863725,-0.0997681932088107,-0.06730557501992152
2013-04-25,-0.05003532258450485,-0.0590775018670702,-0.05024974532974734,-0.0997681932088107,-0.06757931674230361
2013-04-26,-0.050109982335811654,-0.05986673199012486,-0.05063438890660828,-0.0997681932088107,-0.06782933377660076
2013-04-29,-0.05018464208711844,-0.059890732353693424,-0.05095972553881188,-0.0997681932088107,-0.0680407986924758
2013-04-30,-0.05025930183842525,-0.059917497582119846,-0.05124800754607011,-0.0997681932088107,-0.0682281733448929
2013-05-01,-0.05033396158973206,-0.059158439311159744,-0.05151470103002649,-0.0997681932088107,-0.06840150263593973
2013-05-02,-0.05040862134103885,-0.05917971277984045,-0.05173717290764782,-0.0997681932088107,-0.06854609835820741
2013-05-03,-0.05048328109234564,-0.05919665075180931,-0.0519439753892529,-0.0997681932088107,-0.06868051309917994
2013-05-06,-0.05055794084365245,-0.05921065928783701,-0.052133405339233746,-0.0997681932088107,-0.06880363619089433
2013-05-07,-0.05063260059495926,-0.05922945564413212,-0.05230742866399787,-0.0997681932088107,-0.0689167429808217
2013-05-08,-0.05068878467556788,-0.059229173431495384,-0.052466089555514184,-0.0997681932088107,-0.0690198630304108
2013-05-09,-0.0507449687561765,-0.0592274610583238,-0.05259412747951819,-0.0997681932088107,-0.06910307183099516
2013-05-10,-0.05080115283678512,-0.05922518226961741,-0.052765664324004036,-0.0997681932088107,-0.06921456205454017
2013-05-13,-0.05085733691739375,-0.059220821141533854,-0.052919888046675315,-0.0997681932088107,-0.06931480013585656
2013-05-14,-0.05091352099800238,-0.05921432090566091,-0.053059663597689107,-0.0997681932088107,-0.06940565050549306
2013-05-15,-0.050969705078611,-0.059210112236682544,-0.05312901826633934,-0.0997681932088107,-0.06945073065214195
2013-05-16,-0.05102588915921963,-0.058297972668362605,-0.05318730941227405,-0.0997681932088107,-0.06948862651569696
2013-05-17,-0.05108207323982824,-0.05738255424243029,-0.05298950358615384,-0.0997681932088107,-0.0693600535332739
2013-05-20,-0.05113825732043687,-0.05736373480690955,-0.05280862659558424,-0.0997681932088107,-0.0692424846199571
2013-05-21,-0.0511944414010455,-0.05734458268401964,-0.05264603296343015,-0.0997681932088107,-0.0691368056087987
2013-05-22,-0.051250625481654134,-0.05641494167767963,-0.05233011872877072,-0.0997681932088107,-0.0689314613712053
2013-05-23,-0.051306809562262745,-0.05547435839060301,-0.052180855860016986,-0.0997681932088107,-0.06883444110024223
2013-05-24,-0.05136299364287138,-0.05453943509486327,-0.05203705101569996,-0.0997681932088107,-0.06874096863781974
2013-05-28,-0.051419177723479995,-0.053617101875508104,-0.05189633750131417,-0.0997681932088107,-0.06864950541754414
2013-05-29,-0.05147536180408862,-0.05360566304297648,-0.051757595222882286,-0.0997681932088107,-0.06855932354734594
2013-05-30,-0.05153154588469725,-0.05359075923888202,-0.051620943267357514,-0.0997681932088107,-0.06847050045636013
2013-05-31,-0.051587729965305876,-0.05445354941500112,-0.05148739283663269,-0.0997681932088107,-0.06838369038786349
2013-06-03,-0.051643914045914494,-0.05444329616083814,-0.05165139145719795,-0.0997681932088107,-0.06849028979881486
2013-06-04,-0.05170009812652311,-0.05443213524786539,-0.05178996899051909,-0.0997681932088107,-0.06858036515566286
2013-06-05,-0.05172978004759069,-0.05440154105390371,-0.051969382784022425,-0.0997681932088107,-0.06869698324930404
2013-06-06,-0.051759461968658244,-0.054363820157519255,-0.05228580137469761,-0.0997681932088107,-0.06890265582475805
2013-06-07,-0.051789143889725824,-0.054322702648266386,-0.0525487345967774,-0.0997681932088107,-0.06907356266340109
2013-06-10,-0.05181882581079339,-0.055178732923521004,-0.05279437309492649,-0.0997681932088107,-0.06923322793274339
2013-06-11,-0.051848507731860935,-0.056042197772840155,-0.05303015683392143,-0.0997681932088107,-0.06938648616924561
2013-06-12,-0.05187818965292851,-0.05687884588090346,-0.05338840037434842,-0.0997681932088107,-0.06961934430844098
2013-06-13,-0.05190787157399608,-0.057732058819631935,-0.053759446608545855,-0.0997681932088107,-0.06986052411147955
2013-06-14,-0.05193755349506364,-0.057687153329629995,-0.05409545322584755,-0.0997681932088107,-0.07007892710636593
2013-06-17,-0.05196723541613121,-0.05681160952851727,-0.05447306871461491,-0.0997681932088107,-0.07032437329063816
2013-06-18,-0.05199691733719877,-0.05676861619725514,-0.05474961863039464,-0.0997681932088107,-0.07050407864874779
2013-06-19,-0.052026599258266346,-0.056728061026298474,-0.05499176084656507,-0.0997681932088107,-0.07066075697313956
2013-06-20,-0.05213344660011597,-0.05672695781506702,-0.05531684290869156,-0.0997681932088107,-0.07086872127869255
2013-06-21,-0.05224029394196561,-0.057536195200575735,-0.05655280495590759,-0.0997681932088107,-0.07167250741975692
2013-06-24,-0.05234714128381525,-0.057530789689940354,-0.05761428934434995,-0.0997681932088107,-0.07236247879833478
2013-06-25,-0.0523956397361241,-0.058324419732751466,-0.05872596315833089,-0.0997681932088107,-0.07308507979980758
2013-06-26,-0.05244413818843297,-0.05829238774558114,-0.05962309711909164,-0.0997681932088107,-0.07366820902815621
2013-06-27,-0.05248883381736978,-0.05825667781899237,-0.06039794840766255,-0.0997681932088107,-0.07417185792870315
2013-06-28,-0.05253352944630657,-0.05822486596372203,-0.060882184644543695,-0.0997681932088107,-0.07448660827060485
2013-07-01,-0.05257822507524337,-0.05818756915596662,-0.06130770935815675,-0.0997681932088107,-0.07476319688459805
2013-07-02,-0.052622920704180176,-0.05815236592568147,-0.061679913609455225,-0.0997681932088107,-0.07500512736685502
2013-07-03,-0.05266761633311697,-0.0581066162161255,-0.061995721456967356,-0.0997681932088107,-0.07521040060055206
2013-07-05,-0.05271231196205377,-0.058065758444252547,-0.06224705939661469,-0.0997681932088107,-0.0753737688499348
2013-07-08,-0.05275700759099057,-0.05802542754106922,-0.062451064451543414,-0.0997681932088107,-0.07550637487399833
2013-07-09,-0.05280170321992738,-0.05798384693003887,-0.06260498023397593,-0.0997681932088107,-0.07560650770683815
2013-07-10,-0.05277378265424305,-0.05789884038444319,-0.06271090010023449,-0.0997681932088107,-0.07567686542774528
2013-07-11,-0.05274586208855871,-0.05781784213398387,-0.06194047931481784,-0.0997681932088107,-0.0751761674440058
2013-07-12,-0.052715897966188724,-0.05773596755033832,-0.06125821227674257,-0.0997681932088107,-0.07473281266366265
2013-07-15,-0.05268593384381872,-0.05765276850526857,-0.0603136706757794,-0.0997681932088107,-0.07411885083242296
2013-07-16,-0.052655969721448724,-0.05844486225025934,-0.059468470569919524,-0.0997681932088107,-0.07356947002961099
2013-07-17,-0.05262600559907872,-0.05836034981875696,-0.058743894796413364,-0.0997681932088107,-0.0730984948055005
2013-07-18,-0.052596041476708724,-0.05828034676072835,-0.0580900406150868,-0.0997681932088107,-0.07267348824297704
2013-07-19,-0.05256607735433873,-0.058204621041152496,-0.05749212212951852,-0.0997681932088107,-0.07228483554420885
2013-07-22,-0.05253611323196872,-0.058131568777344336,-0.05711380849713424,-0.0997681932088107,-0.07203893188686639
2013-07-23,-0.05250614910959872,-0.05814657704071262,-0.05676605564046201,-0.0997681932088107,-0.07181289521480974
2013-07-24,-0.052476184987228724,-0.05808119301657343,-0.05648663288318219,-0.0997681932088107,-0.07163127570483825
2013-07-25,-0.05244622086485873,-0.058017650769444665,-0.05622329194654077,-0.0997681932088107,-0.07146011353972134
2013-07-26,-0.05241625674248872,-0.05795676283704308,-0.055981574245750856,-0.0997681932088107,-0.07130301980654818
2013-07-29,-0.05238629262011872,-0.05790046663788889,-0.055668558330463275,-0.0997681932088107,-0.07109957107482223
2013-07-30,-0.05235632849774872,-0.05784396760104732,-0.05539969089424367,-0.0997681932088107,-0.07092481433194531
2013-07-31,-0.05232636437537872,-0.057784823695615245,-0.055154586041280554,-0.0997681932088107,-0.07076550267961078
2013-08-01,-0.052296400253008725,-0.05772175538755907,-0.05493377453437337,-0.0997681932088107,-0.07062198377562477
2013-08-02,-0.0522849118013369,-0.057671067168567056,-0.05473883694507302,-0.0997681932088107,-0.07049528401366456
2013-08-05,-0.052273423349665074,-0.05762053057315746,-0.054582971267847724,-0.0997681932088107,-0.07039398729733994
2013-08-06,-0.052261934897993245,-0.057570926391721344,-0.05440750114009693,-0.0997681932088107,-0.07027993994940983
2013-08-07,-0.05225044644632143,-0.057518133647145975,-0.054407469756491786,-0.0997681932088107,-0.07027992712110281
2013-08-08,-0.0522389579946496,-0.05746787229044109,-0.05439787735532363,-0.0997681932088107,-0.07027369650020443
2013-08-09,-0.052227469542977786,-0.05741891138561593,-0.05439148241462284,-0.0997681932088107,-0.07026954053558043
2013-08-12,-0.052215981091305944,-0.058203194259677495,-0.05444960852248354,-0.0997681932088107,-0.07030732321338634
2013-08-13,-0.05220449263963412,-0.058161255176929355,-0.05451389439976217,-0.0997681932088107,-0.07034910943103316
2013-08-14,-0.0521930041879623,-0.05811959542993555,-0.05457129996697156,-0.0997681932088107,-0.0703864232642532
2013-08-15,-0.05218151573629047,-0.05807655149388148,-0.05462666790807229,-0.0997681932088107,-0.0704224122813699
2013-08-16,-0.05217002728461864,-0.0580344470965565,-0.05478778487394262,-0.0997681932088107,-0.07052713913826075
2013-08-19,-0.05215853883294682,-0.057989421258165474,-0.05480138312508557,-0.0997681932088107,-0.07053597750205608
2013-08-20,-0.052147050381275,-0.05794651735551858,-0.05496192004153981,-0.0997681932088107,-0.0706403266779292
2013-08-21,-0.05213556192960318,-0.057901849481180885,-0.05510101964613541,-0.0997681932088107,-0.07073074146463813
2013-08-22,-0.052124073477931354,-0.05785486401443342,-0.05526486981763731,-0.0997681932088107,-0.07083724390408436
2013-08-23,-0.052112585026259525,-0.05780977879080471,-0.05542013088871033,-0.0997681932088107,-0.07093816335447406
2013-08-26,-0.0521010965745877,-0.05688786442378248,-0.05556958461294177,-0.0997681932088107,-0.07103531085426479
2013-08-27,-0.05208960812291588,-0.05684600430005963,-0.05543197577848647,-0.0997681932088107,-0.07094586024714745
2013-08-28,-0.05207811967124405,-0.05680777488044842,-0.05557988498469851,-0.0997681932088107,-0.07104200134778958
2013-08-29,-0.052093133379113296,-0.056783101707499284,-0.055636237559278184,-0.0997681932088107,-0.07107863160931678
2013-08-30,-0.05210814708698251,-0.05675770129973544,-0.055526253264961564,-0.0997681932088107,-0.07100714141987337
2013-09-03,-0.052123160794851756,-0.056732014296473496,-0.055463422780079256,-0.0997681932088107,-0.07096630143657795
2013-09-04,-0.05213817450272099,-0.05581443478801622,-0.05541092211760084,-0.0997681932088107,-0.07093217600226659
2013-09-05,-0.05215318821059023,-0.05489393168414215,-0.05535420841322121,-0.0997681932088107,-0.07089531347829345
2013-09-06,-0.05216820191845946,-0.05400193000605371,-0.05516580561243331,-0.0997681932088107,-0.07077285204077172
2013-09-09,-0.05218321562632869,-0.053083638461506585,-0.054960846155052256,-0.0997681932088107,-0.07063962860911122
2013-09-10,-0.05219822933419793,-0.053048252254967856,-0.05478456937853385,-0.0997681932088107,-0.0705250500649846
2013-09-11,-0.05221324304206716,-0.0530168002094952,-0.05460308902431969,-0.0997681932088107,-0.07040709224506436
2013-09-12,-0.052228256749936405,-0.05298314794280136,-0.0544315871624902,-0.0997681932088107,-0.07029566738410534
2013-09-13,-0.052243270457805635,-0.052949003909226945,-0.05436801155285603,-0.0997681932088107,-0.07025505727528193
2013-09-16,-0.0521811187448928,-0.05287793334744752,-0.05417526655871852,-0.0997681932088107,-0.070133111693506
2013-09-17,-0.05211896703197996,-0.05198988881349914,-0.053074020913197545,-0.0997681932088107,-0.06941689075427383
2013-09-18,-0.05205681531906713,-0.05191625880400847,-0.052190770764718925,-0.0997681932088107,-0.06884276948993073
2013-09-19,-0.052053012495695064,-0.05104544120140373,-0.05161741671169112,-0.0997681932088107,-0.0684700761629048
2013-09-20,-0.052049209672323,-0.051002429462380275,-0.050958595980900356,-0.0997681932088107,-0.068041847499479
2013-09-23,-0.052049209672323,-0.050965085312333416,-0.05052677606056649,-0.0997681932088107,-0.06776116909505148
2013-09-24,-0.052049209672323,-0.05092543572559443,-0.05014398586070309,-0.0997681932088107,-0.06751235815960066
2013-09-25,-0.052049209672323,-0.050888318716593675,-0.04980412984414794,-0.0997681932088107,-0.06729145388150186
2013-09-26,-0.052049209672323,-0.050850487743109116,-0.0495002570940251,-0.0997681932088107,-0.06709393857705519
2013-09-27,-0.052049209672323,-0.05082891955377564,-0.04924602344292576,-0.0997681932088107,-0.06692868856722099
2013-09-30,-0.052049209672323,-0.05080797395648478,-0.04905714150074349,-0.0997681932088107,-0.06680591690703858
2013-10-01,-0.052049209672323,-0.05078459399477276,-0.04897448780824265,-0.0997681932088107,-0.06675219390799295
2013-10-02,-0.052049209672323,-0.0507634158184488,-0.04893333545669283,-0.0997681932088107,-0.06672544732571391
2013-10-03,-0.052049209672323,-0.050740765537239677,-0.04892270037486872,-0.0997681932088107,-0.06671853729417793
2013-10-04,-0.052049209672323,-0.05071314387028185,-0.048976462342046986,-0.0997681932088107,-0.06675349063151534
2013-10-07,-0.052049209672323,-0.050685450908988516,-0.049018306804920045,-0.0997681932088107,-0.06678069360852111
2013-10-08,-0.052049209672323,-0.050662403736109085,-0.049065175692261154,-0.0997681932088107,-0.06681115948320832
2013-10-09,-0.052049209672323,-0.049765246960802964,-0.04924009611180566,-0.0997681932088107,-0.06692486011410491
2013-10-10,-0.052049209672323,-0.04975640479389886,-0.04939792441760974,-0.0997681932088107,-0.0670274492277256
2013-10-11,-0.052049209672323,-0.049748235438508315,-0.04954269774294899,-0.0997681932088107,-0.06712155417727309
2013-10-14,-0.052049209672323,-0.04974053304010969,-0.04967918157842803,-0.0997681932088107,-0.06721027650167354
2013-10-15,-0.052049209672323,-0.04973336992447948,-0.04963185093814029,-0.0997681932088107,-0.0671795130719422
2013-10-16,-0.052049209672323,-0.0488774901515079,-0.04960286513025335,-0.0997681932088107,-0.06716067160991714
2013-10-17,-0.052049209672323,-0.04886673610855996,-0.049550234797519604,-0.0997681932088107,-0.06712646119359493
2013-10-18,-0.052049209672323,-0.04885560213389641,-0.049509220525016696,-0.0997681932088107,-0.06709980120991561
2013-10-21,-0.052049209672323,-0.04884161948510786,-0.04947881333051325,-0.0997681932088107,-0.06708003605065777
2013-10-22,-0.052049209672323,-0.0488300984750006,-0.04945108968400466,-0.0997681932088107,-0.06706201534493965
2013-10-23,-0.05199432869839828,-0.048785986362550604,-0.049408828618496506,-0.0997681932088107,-0.06703454384996949
2013-10-24,-0.05193944772447358,-0.04874669799536448,-0.0494959570895713,-0.0997681932088107,-0.06709117698195607
2013-10-25,-0.05188456675054885,-0.0487077893150256,-0.04955017785437266,-0.0997681932088107,-0.06712642006058586
2013-10-28,-0.05182968577662415,-0.04867180681739961,-0.0496010052998351,-0.0997681932088107,-0.06715945750876018
2013-10-29,-0.05177480480269943,-0.048635880715933784,-0.04964667343803982,-0.0997681932088107,-0.06718914142200699
2013-10-30,-0.051719923828774717,-0.04859988094127953,-0.049668857064252045,-0.0997681932088107,-0.06720356099173047
2013-10-31,-0.051665042854850005,-0.048564967309208076,-0.0495367372385678,-0.0997681932088107,-0.06711768215735744
2013-11-01,-0.05161016188092528,-0.04852782246738703,-0.049466507829379794,-0.0997681932088107,-0.06707203268386609
2013-11-04,-0.05155528090700057,-0.04848880675724413,-0.049405999106456974,-0.0997681932088107,-0.06703270189112986
2013-11-05,-0.05150039993307584,-0.047622279430200934,-0.04930380295653844,-0.0997681932088107,-0.06696627385395838
2013-11-06,-0.051445518959151136,-0.047585030108341204,-0.04921353575831115,-0.0997681932088107,-0.06690759932888829
2013-11-07,-0.051334267055625445,-0.047521495893621965,-0.049128528065400245,-0.0997681932088107,-0.06685234004361112
2013-11-08,-0.05122301515209979,-0.04746580000754297,-0.04920179237154212,-0.0997681932088107,-0.06689995937692317
2013-11-11,-0.051111763248574096,-0.047409266553436046,-0.0493005468589266,-0.0997681932088107,-0.06696414935700908
2013-11-12,-0.05100051134504841,-0.0473544273156709,-0.04925532793284365,-0.0997681932088107,-0.06693475716979172
2013-11-13,-0.05088925944152274,-0.04729496582140398,-0.049071540966760065,-0.0997681932088107,-0.06681529486020803
2013-11-14,-0.050771681039979324,-0.0472267288852479,-0.0489101442510217,-0.0997681932088107,-0.06671038655847446
2013-11-15,-0.050654102638435936,-0.0471604294792073,-0.048742463646541834,-0.0997681932088107,-0.06660139406217716
2013-11-18,-0.05053652423689253,-0.04709432241344545,-0.0485737050413056,-0.0997681932088107,-0.06649170028204442
2013-11-19,-0.050418945835349144,-0.0469997697985802,-0.048495657948975215,-0.0997681932088107,-0.06644096956367063
2013-11-20,-0.05030136743380574,-0.04689821882668622,-0.048381467678685224,-0.0997681932088107,-0.06636674987963148
2013-11-21,-0.05018378903226234,-0.0467933660235689,-0.04807225841889433,-0.0997681932088107,-0.06616576358494719
2013-11-22,-0.050066210630718935,-0.04668852902672688,-0.047841211552237424,-0.0997681932088107,-0.06601558298783744
2013-11-25,-0.04994863222917554,-0.046584714458638904,-0.0475901588674007,-0.0997681932088107,-0.06585239883369276
2013-11-26,-0.04983105382763214,-0.04648187253513319,-0.047322941952086625,-0.0997681932088107,-0.06567870781562532
2013-11-27,-0.049713475426088734,-0.046379364440892544,-0.0470619352589037,-0.0997681932088107,-0.06550905332345272
2013-11-29,-0.04959589702454534,-0.04627279427578492,-0.04684253659143818,-0.0997681932088107,-0.06536644419932039
2013-12-02,-0.049478318623001935,-0.04715861846326866,-0.04662964671347202,-0.0997681932088107,-0.06522806541294245
2013-12-03,-0.04936074022145853,-0.047056252293151885,-0.04645650911503918,-0.0997681932088107,-0.06511552616196103
2013-12-04,-0.04924316181991513,-0.04696921149790899,-0.04627850934906692,-0.0997681932088107,-0.0649998261914626
2013-12-05,-0.04912558341837173,-0.046883154469763114,-0.04608841466375948,-0.0997681932088107,-0.06487626257554349
2013-12-06,-0.04900800501682834,-0.04679902326449768,-0.04614535437403833,-0.0997681932088107,-0.06491327397910246
2013-12-09,-0.048890426615284935,-0.04671161024941464,-0.046028213039121996,-0.0997681932088107,-0.06483713207798236
2013-12-10,-0.048772848213741546,-0.046623537495590395,-0.045929159045624716,-0.0997681932088107,-0.06477274715591215
2013-12-11,-0.04865526981219814,-0.046545828158233854,-0.0458079304914512,-0.0997681932088107,-0.06469394683837383
2013-12-12,-0.04853769141065474,-0.04646071198769076,-0.04591599808336425,-0.0997681932088107,-0.06476419251846065
2013-12-13,-0.04842011300911134,-0.04637639221187506,-0.045589265068575344,-0.0997681932088107,-0.06455181624159845
2013-12-16,-0.048302534607567935,-0.04629127049839539,-0.04539792690906143,-0.0997681932088107,-0.06442744930885164
2013-12-17,-0.04818495620602453,-0.04620824705384141,-0.04509966094217014,-0.0997681932088107,-0.06423357667550038
2013-12-18,-0.048067377804481136,-0.04612466833116428,-0.044914273776268755,-0.0997681932088107,-0.06411307513928902
2013-12-19,-0.04794979940293773,-0.04604177362894019,-0.044857865675385904,-0.0997681932088107,-0.06407640986967433
2013-12-20,-0.04783222100139434,-0.04595696038980699,-0.04479682237833453,-0.0997681932088107,-0.06403673152652012
2013-12-23,-0.047714642599850934,-0.04587238118294342,-0.044853367763640635,-0.0997681932088107,-0.0640734860106287
2013-12-24,-0.04759706419830753,-0.046835788261133875,-0.044860591863019994,-0.0997681932088107,-0.06407818202613133
2013-12-26,-0.04747948579676413,-0.046755358639684545,-0.04475711536222632,-0.0997681932088107,-0.06401092230071793
2013-12-27,-0.047361907395220726,-0.047740714244876636,-0.04462264035353059,-0.0997681932088107,-0.0639235135058285
2013-12-30,-0.04724432899367732,-0.047663282564106076,-0.04446222251451104,-0.0997681932088107,-0.0638192422766022
2013-12-31,-0.047126750592133934,-0.04757795814371092,-0.04427724679631483,-0.0997681932088107,-0.06369900801212054
2014-01-02,-0.047009172190590545,-0.04746582124671135,-0.04412864920057054,-0.0997681932088107,-0.06360241959734729
2014-01-03,-0.04689159378904714,-0.04735056672420316,-0.044027035267859845,-0.0997681932088107,-0.06353637231238207
2014-01-06,-0.04677401538750374,-0.04723437357129709,-0.0438247272218029,-0.0997681932088107,-0.06340487233844251
2014-01-07,-0.04665643698596034,-0.04815975485000733,-0.04360606254571592,-0.0997681932088107,-0.06326274193566256
2014-01-08,-0.046538858584416934,-0.04803967311303593,-0.04342746182699686,-0.0997681932088107,-0.06314665182794611
2014-01-09,-0.04642128018287353,-0.0479187405421566,-0.0432312910199519,-0.0997681932088107,-0.0630191407774512
2014-01-10,-0.04630370178133013,-0.048840969778204235,-0.043106285699721775,-0.0997681932088107,-0.06293788775307778
2014-01-13,-0.04618612337978674,-0.04872533928356585,-0.04297303052462336,-0.0997681932088107,-0.06285127114026724
2014-01-14,-0.046068544978243336,-0.0486108278480991,-0.04300490415670709,-0.0997681932088107,-0.06287198917023996
2014-01-15,-0.045950966576699934,-0.04849536351921225,-0.043024159071358835,-0.0997681932088107,-0.06288450488992779
2014-01-16,-0.04583338817515653,-0.04838392647283003,-0.04313839857557455,-0.0997681932088107,-0.06295876083267511
2014-01-17,-0.045715809773613135,-0.04826906473823861,-0.04315127451315466,-0.0997681932088107,-0.06296712959056043
2014-01-21,-0.04565311234599445,-0.04818724717981967,-0.04322357597707416,-0.0997681932088107,-0.06301412711384366
2014-01-22,-0.04559041491837576,-0.04810551173600035,-0.04312176432243936,-0.0997681932088107,-0.06294794958767551
2014-01-23,-0.045527717490757076,-0.04802589875993368,-0.04303593322565881,-0.0997681932088107,-0.06289215925167377
2014-01-24,-0.045464328214324556,-0.04794517910133197,-0.04291979214975496,-0.0997681932088107,-0.06281666244968527
2014-01-27,-0.04540093893789204,-0.04786362668664922,-0.04312546694363099,-0.0997681932088107,-0.0629503508621223
2014-01-28,-0.04533754966145952,-0.04778230600262946,-0.04326107289965895,-0.0997681932088107,-0.0630384949005078
2014-01-29,-0.04527416038502699,-0.04770242486539603,-0.04332683008775874,-0.0997681932088107,-0.06308123765951226
2014-01-30,-0.04521077110859448,-0.04762374787863581,-0.043323104845452425,-0.0997681932088107,-0.06307881632176983
2014-01-31,-0.045147381832161965,-0.04754643330110034,-0.04330394493017137,-0.0997681932088107,-0.06306636188122783
2014-02-03,-0.045094713059980154,-0.0474774891889283,-0.04325883313059502,-0.0997681932088107,-0.0630370313262682
2014-02-04,-0.04504204428779835,-0.04740713745333179,-0.043502016645863326,-0.0997681932088107,-0.0631951006429305
2014-02-05,-0.045045746445217506,-0.04831740988814352,-0.04369029512915879,-0.0997681932088107,-0.06331748515805675
2014-02-06,-0.04504944860263667,-0.048267608329208844,-0.0437004650654718,-0.0997681932088107,-0.0633240972413844
2014-02-07,-0.04505315076005583,-0.04821564836299622,-0.043560955581714245,-0.0997681932088107,-0.06323341513144604
2014-02-10,-0.04505685291747499,-0.04816415069357624,-0.043562164378174936,-0.0997681932088107,-0.06323420029338911
2014-02-11,-0.045060555074894156,-0.0481135445250956,-0.043557158444288126,-0.0997681932088107,-0.06323094513906738
2014-02-12,-0.04507058373033102,-0.04807156045543283,-0.04355901029683071,-0.0997681932088107,-0.06323214789230869
2014-02-13,-0.04508061238576791,-0.04802653518224676,-0.04355219077350912,-0.0997681932088107,-0.06322771410498662
2014-02-14,-0.04509064104120478,-0.04798242484096607,-0.04356458552524311,-0.0997681932088107,-0.06323577067159608
2014-02-18,-0.04510066969664167,-0.04904586582134982,-0.04350037872322317,-0.0997681932088107,-0.06319403590125786
2014-02-19,-0.045110698352078545,-0.049030642958382345,-0.04347424078962749,-0.0997681932088107,-0.06317704534074993
2014-02-20,-0.04511276540626839,-0.049006116136325266,-0.043435291300450186,-0.0997681932088107,-0.06315172778174137
2014-02-21,-0.04511483246045824,-0.05005889543320731,-0.04337732172224108,-0.0997681932088107,-0.06311404666484675
2014-02-24,-0.04511689951464809,-0.050035005454906134,-0.04338716055407016,-0.0997681932088107,-0.06312044123047081
2014-02-25,-0.045118901228455084,-0.05000398357247704,-0.04342079035806974,-0.0997681932088107,-0.06314229963149949
2014-02-26,-0.045120902942262085,-0.04997499411550137,-0.043473787269870424,-0.0997681932088107,-0.06317674725343134
2014-02-27,-0.045122904656069086,-0.04994779168864649,-0.04351157202134975,-0.0997681932088107,-0.0632013072409165
2014-02-28,-0.04512490636987609,-0.049955100202920925,-0.043548459617933764,-0.0997681932088107,-0.06322528427499076
2014-03-03,-0.04512690808368309,-0.04992632567851731,-0.043557543435245,-0.0997681932088107,-0.06323118838521512
2014-03-04,-0.04512890979749009,-0.04989622368678437,-0.043599355120710614,-0.0997681932088107,-0.06325836573184705
2014-03-05,-0.045130911511297084,-0.05090341306846445,-0.04362985123849508,-0.0997681932088107,-0.0632781902099838
