,Historical_ES,Parametric_T_ES,GJR_ES,EVT_ES_Static,Hybrid_HMM_ES
2021-07-29,-0.024379071099529914,-0.020577126249699287,-0.020215682085257886,-0.03325606440293696,-0.024779792724090505
2021-07-30,-0.024379071099529914,-0.02057633605584014,-0.01927549785486059,-0.03325606440293696,-0.024168638984945333
2021-08-02,-0.024379071099529914,-0.020650737887503105,-0.021268622582004622,-0.03325606440293696,-0.025464196497753777
2021-08-03,-0.024379071099529914,-0.02067097562110242,-0.020843624759372403,-0.03325606440293696,-0.025187950978285002
2021-08-04,-0.024379071099529914,-0.0207104043862361,-0.01984055294435548,-0.03325606440293696,-0.02453595299121776
2021-08-05,-0.024379071099529914,-0.020740749332839765,-0.019479330401516965,-0.03325606440293696,-0.024301162631340946
2021-08-06,-0.024379071099529914,-0.020802944367844536,-0.018663744357496626,-0.03325606440293696,-0.023771026862857016
2021-08-09,-0.024379071099529914,-0.020800959232635984,-0.018116030716533883,-0.03325606440293696,-0.023415002795691395
2021-08-10,-0.024379071099529914,-0.02085536748217047,-0.019203575928652513,-0.03325606440293696,-0.02412192679645831
2021-08-11,-0.024379071099529914,-0.020827375222000215,-0.018358648329575445,-0.03325606440293696,-0.023572724625571154
2021-08-12,-0.024379071099529914,-0.02090617221494461,-0.017742309118588144,-0.03325606440293696,-0.023172102654338146
2021-08-13,-0.024379071099529914,-0.02091351634688509,-0.017084037825595488,-0.03325606440293696,-0.022744225188422052
2021-08-16,-0.024379071099529914,-0.020901743791410157,-0.016401625820199786,-0.03325606440293696,-0.022300651025356503
2021-08-17,-0.024379071099529914,-0.02087249532218615,-0.01623228514923503,-0.03325606440293696,-0.022190557527601074
2021-08-18,-0.024379071099529914,-0.020825689763493114,-0.01942448349592316,-0.03325606440293696,-0.024265491466446562
2021-08-19,-0.024379071099529914,-0.020871638386573604,-0.022549042405437394,-0.03325606440293696,-0.026296490939832728
2021-08-20,-0.024379071099529914,-0.020767618011067173,-0.02090003791935215,-0.03325606440293696,-0.025224629833958373
2021-08-23,-0.024379071099529914,-0.020769397523158147,-0.01962092450383156,-0.03325606440293696,-0.024393185996123126
2021-08-24,-0.024379071099529914,-0.020873734766128797,-0.01858388267768693,-0.03325606440293696,-0.023719131298216366
2021-08-25,-0.024379071099529914,-0.020857559994553156,-0.017518470902132644,-0.03325606440293696,-0.02302661346739379
2021-08-26,-0.024379071099529914,-0.02082712291462968,-0.016517699030103476,-0.03325606440293696,-0.022376100074344388
2021-08-27,-0.024379071099529914,-0.020718869351023832,-0.0169560940720069,-0.03325606440293696,-0.02266104542011873
2021-08-30,-0.024379071099529914,-0.02081702873113314,-0.016096553798905493,-0.03325606440293696,-0.022102360719090716
2021-08-31,-0.024379071099529914,-0.020817618363709177,-0.015260336733540457,-0.03325606440293696,-0.021558812899491374
2021-09-01,-0.024379071099529914,-0.020902391033554967,-0.015604993845501926,-0.03325606440293696,-0.021782844894792444
2021-09-02,-0.024379071099529914,-0.02096695324948152,-0.015245484999817933,-0.03325606440293696,-0.02154916833331289
2021-09-03,-0.022379390669486934,-0.019705609049877355,-0.01446420977081092,-0.03325606440293696,-0.021041338535587362
2021-09-07,-0.022379390669486934,-0.019708245449158182,-0.014151087825022125,-0.03325606440293696,-0.020837799813101975
2021-09-08,-0.02016717614817426,-0.018296234901116863,-0.014933859407327226,-0.03325606440293696,-0.021346600902681288
2021-09-09,-0.02016717614817426,-0.018176810768863336,-0.015543049142632865,-0.03325606440293696,-0.021742582504560817
2021-09-10,-0.019885368503871487,-0.017889039386704445,-0.014847766721613313,-0.03325606440293696,-0.021290621264769497
2021-09-13,-0.019885368503871487,-0.017842911168762642,-0.018038860500566106,-0.03325606440293696,-0.0233648580336914
2021-09-14,-0.019885368503871487,-0.017847446039774527,-0.016817620094439815,-0.03325606440293696,-0.022571036692845166
2021-09-15,-0.019885368503871487,-0.017781746928687628,-0.017762686739577326,-0.03325606440293696,-0.02318533457585284
2021-09-16,-0.019885368503871487,-0.017791319450404908,-0.016578865341409822,-0.03325606440293696,-0.022415804686890445
2021-09-17,-0.019885368503871487,-0.0177876439060426,-0.0169767166852951,-0.03325606440293696,-0.02267419965884456
2021-09-20,-0.019885368503871487,-0.017866718356058468,-0.020156744306897213,-0.03325606440293696,-0.02474088343321421
2021-09-21,-0.019885368503871487,-0.017872385271591178,-0.02893342729129866,-0.03325606440293696,-0.030446305531738063
2021-09-22,-0.019885368503871487,-0.017830293931424268,-0.02589053925500167,-0.03325606440293696,-0.028468413519627166
2021-09-23,-0.018498819034808944,-0.01700779605291073,-0.023672295169375076,-0.03325606440293696,-0.027026565714480016
2021-09-24,-0.018498819034808944,-0.017025973152578033,-0.021744576396415895,-0.03325606440293696,-0.025773543194891654
2021-09-27,-0.018498819034808944,-0.0170705130299363,-0.01988624087656146,-0.03325606440293696,-0.0245654598623473
2021-09-28,-0.018664720531035444,-0.017286421400511932,-0.018234649391361032,-0.03325606440293696,-0.023490447028686648
2021-09-29,-0.018664720531035444,-0.017291345154816846,-0.02937465468580684,-0.03325606440293696,-0.03073304398984127
2021-09-30,-0.018664720531035444,-0.017330971605158292,-0.026190918112938322,-0.03325606440293696,-0.02866356492472499
2021-10-01,-0.018664720531035444,-0.017281849118166524,-0.025538382582198167,-0.03325606440293696,-0.02823933378145852
2021-10-04,-0.018664720531035444,-0.01730783696482831,-0.023323030855750798,-0.03325606440293696,-0.026798996609947272
2021-10-05,-0.018664720531035444,-0.017272001267694147,-0.027067559451913435,-0.03325606440293696,-0.02923339233781951
2021-10-06,-0.018664720531035444,-0.01719473533758904,-0.024636466234202146,-0.03325606440293696,-0.02765322716283983
2021-10-07,-0.018664720531035444,-0.0172312831131014,-0.022378485939690326,-0.03325606440293696,-0.02618553562473507
2021-10-08,-0.018664720531035444,-0.017306746444864192,-0.020553582158350837,-0.03325606440293696,-0.024999291772433253
2021-10-11,-0.018664720531035444,-0.017350341402639555,-0.018986008388920617,-0.03325606440293696,-0.023980254301382457
2021-10-12,-0.018664720531035444,-0.017352428162159334,-0.019481456420805055,-0.03325606440293696,-0.024302387302734187
2021-10-13,-0.018664720531035444,-0.01736270852343935,-0.018230184590329542,-0.03325606440293696,-0.023489086672573385
2021-10-14,-0.018664720531035444,-0.017303947400448525,-0.016932909326314926,-0.03325606440293696,-0.022645742363758388
2021-10-15,-0.018664720531035444,-0.017282862651004528,-0.01598071418556467,-0.03325606440293696,-0.022026917259315604
2021-10-18,-0.018664720531035444,-0.017255455779080324,-0.014989836294925835,-0.03325606440293696,-0.021382881865217876
2021-10-19,-0.018664720531035444,-0.04618355644931937,-0.014186312437890685,-0.03325606440293696,-0.02086062203189448
2021-10-20,-0.018664720531035444,-0.017163307461665993,-0.01372320184760769,-0.03325606440293696,-0.020559639359202585
2021-10-21,-0.018664720531035444,-0.04629034857499467,-0.012964972010260157,-0.03325606440293696,-0.020066787299589918
2021-10-22,-0.018664720531035444,-0.017244636511714543,-0.012671070264098982,-0.03325606440293696,-0.019875773145085478
2021-10-25,-0.018664720531035444,-0.04626542907502059,-0.01215497425643815,-0.03325606440293696,-0.019540315092048587
2021-10-26,-0.018411693114361086,-0.04670427805056686,-0.011898882295129537,-0.03325606440293696,-0.019373833956098638
2021-10-27,-0.018411693114361086,-0.016902007867263414,-0.012414905699261024,-0.03325606440293696,-0.019709243080582705
2021-10-28,-0.016963574830363242,-0.04659721405171481,-0.0136685147446899,-0.03325606440293696,-0.02052412370445451
2021-10-29,-0.016963574830363242,-0.016092794549313113,-0.013789767072554455,-0.03325606440293696,-0.020602948437572183
2021-11-01,-0.016963574830363242,-0.016047764544561416,-0.013049831726822754,-0.03325606440293696,-0.020121993565766272
2021-11-02,-0.016963574830363242,-0.016090901408502372,-0.012996224667903268,-0.03325606440293696,-0.020087151338575318
2021-11-03,-0.016963574830363242,-0.01610782548481466,-0.012702292749280749,-0.03325606440293696,-0.019896099582344624
2021-11-04,-0.016963574830363242,-0.015932517027620968,-0.0126208131064749,-0.03325606440293696,-0.019843114023254182
2021-11-05,-0.016963574830363242,-0.015742026326475058,-0.013080213339608498,-0.03325606440293696,-0.02014174360731827
2021-11-08,-0.016963574830363242,-0.015723940795649576,-0.013135663320944844,-0.03325606440293696,-0.02017779002594863
2021-11-09,-0.016963574830363242,-0.015732416070127906,-0.012933769246972268,-0.03325606440293696,-0.02004655329530931
2021-11-10,-0.016963574830363242,-0.01584639724201286,-0.012783867752164233,-0.03325606440293696,-0.01994897517013039
2021-11-11,-0.016963574830363242,-0.0159023218097521,-0.02747470020943951,-0.03325606440293696,-0.02949817030316344
2021-11-12,-0.016963574830363242,-0.01590379523420559,-0.022680458894167477,-0.03325606440293696,-0.026381911440759492
2021-11-15,-0.016963574830363242,-0.015975085926778536,-0.01955126455847362,-0.03325606440293696,-0.02434793224952424
2021-11-16,-0.016963574830363242,-0.01596605937518964,-0.01845210182805599,-0.03325606440293696,-0.02363347629512271
2021-11-17,-0.016963574830363242,-0.015958958596555075,-0.01707522567101116,-0.03325606440293696,-0.022738501747870066
2021-11-18,-0.016963574830363242,-0.015911048740972263,-0.017348326372353375,-0.03325606440293696,-0.022916014087273468
2021-11-19,-0.016963574830363242,-0.015928387025700548,-0.016077372993232742,-0.03325606440293696,-0.02208987387236486
2021-11-22,-0.016963574830363242,-0.015937586053473604,-0.015219603445110776,-0.03325606440293696,-0.021531899018251886
2021-11-23,-0.016963574830363242,-0.01600059447526995,-0.0163709043566611,-0.03325606440293696,-0.02227552319166652
2021-11-24,-0.016963574830363242,-0.0160126013707083,-0.015412114237224482,-0.03325606440293696,-0.021569611441747485
2021-11-26,-0.018004010508216796,-0.016632917416204786,-0.014784383956039895,-0.03325606440293696,-0.01984947589511052
2021-11-29,-0.018004010508216796,-0.016556155674097805,-0.04319597421866209,-0.03325606440293696,-0.04048729835931934
2021-11-30,-0.018004010508216796,-0.016588049473552153,-0.034414080600417715,-0.03325606440293696,-0.03410624342260494
2021-12-01,-0.018004010508216796,-0.01661746834295032,-0.03491226076020788,-0.03325606440293696,-0.034481483064493924
2021-12-02,-0.018004010508216796,-0.016607791754625317,-0.03332976383732067,-0.03325606440293696,-0.033311069250384726
2021-12-03,-0.018004010508216796,-0.016639869030588745,-0.027309156543828664,-0.03325606440293696,-0.028695118579631126
2021-12-06,-0.018004010508216796,-0.016654224855983283,-0.033060039203041916,-0.03325606440293696,-0.033104627073585094
2021-12-07,-0.018004010508216796,-0.016983503985059815,-0.02724459579775423,-0.03325606440293696,-0.028513785054614917
2021-12-08,-0.018004010508216796,-0.016993228531540158,-0.024116836426435834,-0.03325606440293696,-0.026019569121377605
2021-12-09,-0.018004010508216796,-0.016991502310968895,-0.021194617948592457,-0.03325606440293696,-0.023658235937386588
2021-12-10,-0.018004010508216796,-0.01696023276585292,-0.02503406411509107,-0.03325606440293696,-0.026701020399216558
2021-12-13,-0.018207731324696157,-0.01716268806809528,-0.02166561760721771,-0.03325606440293696,-0.023984842271151052
2021-12-14,-0.018207731324696157,-0.01715838267005331,-0.036328611455308774,-0.03325606440293696,-0.035713950622982264
2021-12-15,-0.018207731324696157,-0.0171489119765072,-0.03271444092874557,-0.03325606440293696,-0.03282278201697193
2021-12-16,-0.018207731324696157,-0.017175263642718704,-0.027828163325652182,-0.03325606440293696,-0.028913746854189893
2021-12-17,-0.018207731324696157,-0.017142343163253512,-0.03338753033999957,-0.03325606440293696,-0.03336123700101572
2021-12-20,-0.018207731324696157,-0.017143431647665446,-0.031894817817302634,-0.03325606440293696,-0.03216706756493917
2021-12-21,-0.018207731324696157,-0.04538345196265343,-0.032723253293096236,-0.03325606440293696,-0.032829816375035924
2021-12-22,-0.018207731324696157,-0.01719022221567953,-0.027993665849030673,-0.03325606440293696,-0.029046180098460477
2021-12-23,-0.018207731324696157,-0.01718211738527004,-0.02408963104238627,-0.03325606440293696,-0.025922975593963903
2021-12-27,-0.018207731324696157,-0.017136670376963932,-0.021021547347831192,-0.03325606440293696,-0.02346848335488829
2021-12-28,-0.018207731324696157,-0.01715773440002132,-0.019715195054783332,-0.03325606440293696,-0.022423393660631796
2021-12-29,-0.018207731324696157,-0.017157310442510287,-0.019299300279521314,-0.03325606440293696,-0.02209075656660026
2021-12-30,-0.018207731324696157,-0.01716934002597143,-0.019137104274963734,-0.03325606440293696,-0.021961137701193935
2021-12-31,-0.018207731324696157,-0.017171880184098872,-0.01856362171370576,-0.03325606440293696,-0.02150255069512908
2022-01-03,-0.018207731324696157,-0.017127853793659765,-0.018099102838931458,-0.03325606440293696,-0.02113117007476574
2022-01-04,-0.018207731324696157,-0.045598420386450796,-0.017100584672645962,-0.03325606440293696,-0.020332268606063436
2022-01-05,-0.01858538720918577,-0.01750832449418248,-0.016293124089280617,-0.03325606440293696,-0.019685696869389306
2022-01-06,-0.01858538720918577,-0.0456223799385855,-0.037233538405860855,-0.03325606440293696,-0.03643768962402739
2022-01-07,-0.01858538720918577,-0.017464705179834075,-0.030786956562310275,-0.03325606440293696,-0.031281246572399994
2022-01-10,-0.01858538720918577,-0.04529294158972355,-0.027075280878138236,-0.03325606440293696,-0.028312912649664235
2022-01-11,-0.01858538720918577,-0.017421292726699355,-0.02430780056373556,-0.03325606440293696,-0.02609945931830116
2022-01-12,-0.01858538720918577,-0.017416679586027137,-0.022258699815636884,-0.03325606440293696,-0.02446005638140106
2022-01-13,-0.01858538720918577,-0.017485791044216333,-0.020505114154041718,-0.03325606440293696,-0.023055682049408357
2022-01-14,-0.01858538720918577,-0.0174507690733807,-0.028667260310731323,-0.03325606440293696,-0.02958519825948587
2022-01-18,-0.01858538720918577,-0.017662357083046604,-0.026132686369494406,-0.03325606440293696,-0.027557366066524525
2022-01-19,-0.01858538720918577,-0.017705646585904157,-0.03473924896500269,-0.03325606440293696,-0.03444260320243481
2022-01-20,-0.01858538720918577,-0.017682703043785237,-0.0336313354461999,-0.03325606440293696,-0.0335562789426514
2022-01-21,-0.01858538720918577,-0.017749748133639817,-0.0336462423583075,-0.03325606440293696,-0.0335682021239695
2022-01-24,-0.01858538720918577,-0.01775685553554928,-0.037281519596411586,-0.03325606440293696,-0.03647552652083894
2022-01-25,-0.01858538720918577,-0.01776118376446506,-0.03258462896671363,-0.03325606440293696,-0.03271908667830883
2022-01-26,-0.01858538720918577,-0.01775809115493541,-0.03422192463308094,-0.03325606440293696,-0.03402828824875002
2022-01-27,-0.01858538720918577,-0.017754927465774277,-0.03061604479292982,-0.03325606440293696,-0.031145334975000712
2022-01-28,-0.01831953394778893,-0.01766249509224535,-0.027683905248905266,-0.03325606440293696,-0.02879957149330803
2022-01-31,-0.01831953394778893,-0.01774554748158517,-0.02619160927097212,-0.03325606440293696,-0.027605405001376877
2022-02-01,-0.01831953394778893,-0.01775455225669133,-0.02450924274502159,-0.03325606440293696,-0.026259508002192185
2022-02-02,-0.01831953394778893,-0.017733497034311735,-0.022676306928778835,-0.03325606440293696,-0.024792891096487947
2022-02-03,-0.01868493100251839,-0.018063067645446372,-0.020922160036724972,-0.03325606440293696,-0.023388918280763903
2022-02-04,-0.01868493100251839,-0.01801093714021059,-0.03268519773684438,-0.03325606440293696,-0.0327993822601322
2022-02-07,-0.01868493100251839,-0.018048624888897035,-0.029724729194970188,-0.03325606440293696,-0.030431122132703346
2022-02-08,-0.01868493100251839,-0.018030003680152226,-0.02733822676201433,-0.03325606440293696,-0.02852200781161749
2022-02-09,-0.01868493100251839,-0.017978193066792877,-0.02532325714443186,-0.03325606440293696,-0.026909943372218047
2022-02-10,-0.01868493100251839,-0.01806591943868949,-0.02371077172973292,-0.03325606440293696,-0.025619813579847245
2022-02-11,-0.01868493100251839,-0.018087395246413684,-0.02826116556501034,-0.03325606440293696,-0.02926013890200443
2022-02-14,-0.01868493100251839,-0.018099531438876996,-0.02964389434399715,-0.03325606440293696,-0.03036633838011975
2022-02-15,-0.01868493100251839,-0.018123501929271427,-0.02759150815119828,-0.03325606440293696,-0.028724429134665885
2022-02-16,-0.01868493100251839,-0.018129307001362446,-0.02603481580878338,-0.03325606440293696,-0.027479090461464673
2022-02-17,-0.019114994351705588,-0.018404061346276628,-0.024475514489184464,-0.03325606440293696,-0.026231598283139323
2022-02-18,-0.019114994351705588,-0.018392248746421605,-0.030214446354347595,-0.03325606440293696,-0.03082276525316294
2022-02-22,-0.019114994351705588,-0.018384889387905067,-0.03027068371002286,-0.03325606440293696,-0.030867759952108654
2022-02-23,-0.019114994351705588,-0.018522736471624248,-0.028507194036718562,-0.03325606440293696,-0.029456958664930036
2022-02-24,-0.017627762297300502,-0.017481990592684765,-0.031196260534677746,-0.03325606440293696,-0.031608223727406494
2022-02-25,-0.017627762297300502,-0.01752569989803509,-0.029229494432794666,-0.03325606440293696,-0.03003481242728363
2022-02-28,-0.017627762297300502,-0.017396863862562235,-0.027698300089607063,-0.03325606440293696,-0.02880985991764513
2022-03-01,-0.017627762297300502,-0.01741426451901734,-0.026191936964246147,-0.03325606440293696,-0.027604752989836803
2022-03-02,-0.017627762297300502,-0.01735523586943092,-0.02713747238020978,-0.03325606440293696,-0.02836120321573016
2022-03-03,-0.017627762297300502,-0.017339072726343833,-0.025744770452122315,-0.03325606440293696,-0.027247033512998863
2022-03-04,-0.017627762297300502,-0.01740182871778545,-0.02504656651463914,-0.03325606440293696,-0.026688457794792148
2022-03-07,-0.01858301414465687,-0.017820089700380917,-0.025266174732007717,-0.03325606440293696,-0.026864114285647795
2022-03-08,-0.01858301414465687,-0.017812545393619435,-0.0336788676833598,-0.03325606440293696,-0.033594306062827525
2022-03-09,-0.01858301414465687,-0.017871668516807947,-0.03194507286265292,-0.03325606440293696,-0.03220727067877452
2022-03-10,-0.01858301414465687,-0.017862382144665016,-0.03030276579742439,-0.03325606440293696,-0.030893423217375912
2022-03-11,-0.01858301414465687,-0.017849778613821646,-0.029033001869544446,-0.03325606440293696,-0.02987760676939081
2022-03-14,-0.01858301414465687,-0.018010403529636093,-0.029540823669093427,-0.03325606440293696,-0.03028386329099798
2022-03-15,-0.01858301414465687,-0.01804302877910799,-0.031730158435417134,-0.03325606440293696,-0.03203533956564451
2022-03-16,-0.01858301414465687,-0.018260761510384593,-0.02983342454440307,-0.03325606440293696,-0.030517946093938233
2022-03-17,-0.0180350213019955,-0.0179359064598206,-0.028235585651793613,-0.03325606440293696,-0.029239678935083783
2022-03-18,-0.0180350213019955,-0.01796269025979371,-0.0259873093808925,-0.03325606440293696,-0.027441058128974627
2022-03-21,-0.0180350213019955,-0.01796440485333106,-0.024572235542199984,-0.03325606440293696,-0.02630899874001186
2022-03-22,-0.0180350213019955,-0.017904170626565206,-0.023047589305119017,-0.03325606440293696,-0.025089293485870856
2022-03-23,-0.0180350213019955,-0.017902560954679576,-0.021519520721827487,-0.03325606440293696,-0.023866825230062904
2022-03-24,-0.0180350213019955,-0.017972981093466282,-0.020847430969739716,-0.03325606440293696,-0.023329154727953386
2022-03-25,-0.0180350213019955,-0.017958945331813785,-0.020244731933519503,-0.03325606440293696,-0.022847013225917208
2022-03-28,-0.0180350213019955,-0.017928462345945056,-0.019005465875168073,-0.03325606440293696,-0.02185562274252523
2022-03-29,-0.0180350213019955,-0.01792839845360625,-0.01775652918445361,-0.03325606440293696,-0.020856489499837223
2022-03-30,-0.0180350213019955,-0.017966457886886847,-0.017157811817828276,-0.03325606440293696,-0.020377468633266296
2022-03-31,-0.0180350213019955,-0.01807196280401421,-0.017103548215812163,-0.03325606440293696,-0.020334025410146648
2022-04-01,-0.0180350213019955,-0.018079612580871218,-0.021746878084837034,-0.03325606440293696,-0.024048734721306534
2022-04-04,-0.0180350213019955,-0.018077622665857163,-0.020669835620570835,-0.03325606440293696,-0.023187115662591438
2022-04-05,-0.01831775736913367,-0.018336789494059334,-0.01968330747795879,-0.03325606440293696,-0.022397815597217572
2022-04-06,-0.01831775736913367,-0.018526958587645713,-0.025840395694658243,-0.03325606440293696,-0.027323512209569314
2022-04-07,-0.01831775736913367,-0.018532508638118905,-0.028577252551850646,-0.03325606440293696,-0.0295130247417487
2022-04-08,-0.01831775736913367,-0.018568735697463697,-0.026961814620679578,-0.03325606440293696,-0.02822067322534958
2022-04-11,-0.018649059902839073,-0.018829007489552966,-0.025874152789461462,-0.03325606440293696,-0.027350515799393585
2022-04-12,-0.018649059902839073,-0.018798694575488075,-0.030427301885121265,-0.03325606440293696,-0.030993063809894725
2022-04-13,-0.018649059902839073,-0.0187742701882611,-0.02874343953574644,-0.03325606440293696,-0.0296459951929577
2022-04-14,-0.018649059902839073,-0.018934668217078465,-0.027244750803365747,-0.03325606440293696,-0.028447007670297696
2022-04-18,-0.018649059902839073,-0.018886656755338942,-0.02961032225609515,-0.03325606440293696,-0.03033963298502088
2022-04-19,-0.018649059902839073,-0.018796438692755484,-0.027827233020250985,-0.03325606440293696,-0.028913311571774417
2022-04-20,-0.018649059902839073,-0.018804116174277814,-0.026481261373615977,-0.03325606440293696,-0.02783649737923057
2022-04-21,-0.018649059902839073,-0.018899305846640332,-0.025208761234037737,-0.03325606440293696,-0.02681820564872803
2022-04-22,-0.0190487584159253,-0.019199873551426872,-0.027986719446197135,-0.03325606440293696,-0.0290405435517164
2022-04-25,-0.0190487584159253,-0.019199700702105603,-0.03301436619587229,-0.03325606440293696,-0.033062703926403265
2022-04-26,-0.02043290147860426,-0.019993197691684766,-0.03134124281173234,-0.03325606440293696,-0.03172400474545279
2022-04-27,-0.02043290147860426,-0.019993292561822834,-0.040682270549130185,-0.03325606440293696,-0.03919823361454884
2022-04-28,-0.02043290147860426,-0.020210420420057544,-0.03800936959474898,-0.03325606440293696,-0.03706212567256898
2022-04-29,-0.022174883410557043,-0.021413054674723788,-0.03645971753986381,-0.03325606440293696,-0.03582872672070067
2022-05-02,-0.022174883410557043,-0.021369595854011134,-0.046565522809265014,-0.03325606440293696,-0.0439534418209086
2022-05-03,-0.022174883410557043,-0.02134546653323884,-0.04377581393638758,-0.03325606440293696,-0.04175753292814591
2022-05-04,-0.022174883410557043,-0.021780651513137274,-0.040932984070021536,-0.03325606440293696,-0.03965977355160509
2022-05-05,-0.024054880937267202,-0.022957922456042033,-0.0388330657414252,-0.03325606440293696,-0.03819116130431667
2022-05-06,-0.024054880937267202,-0.023011823919222442,-0.04927400494646379,-0.03325606440293696,-0.04749392537422179
2022-05-09,-0.02654403470482783,-0.024590644832394353,-0.04637042073203407,-0.03325606440293696,-0.04504533705397025
2022-05-10,-0.02654403470482783,-0.02460165614787799,-0.057549400914189176,-0.03325606440293696,-0.055097942086136165
2022-05-11,-0.02654403470482783,-0.024576222806413122,-0.05376979481136727,-0.03325606440293696,-0.051705370730150295
2022-05-12,-0.02654403470482783,-0.02458040933455103,-0.051214419644567015,-0.03325606440293696,-0.04940906652427051
2022-05-13,-0.02654403470482783,-0.0247413015810939,-0.049944478264226946,-0.03325606440293696,-0.04826890519613502
2022-05-16,-0.02654403470482783,-0.024721533937483768,-0.04580793325140475,-0.03325606440293696,-0.04454910290851222
2022-05-17,-0.02654403470482783,-0.024733593391710232,-0.04465363802745775,-0.03325606440293696,-0.04351186836675091
2022-05-18,-0.027345283002454427,-0.025290164842404463,-0.04297755867789994,-0.03325606440293696,-0.04200493553532217
2022-05-19,-0.027345283002454427,-0.02540825181408779,-0.04640559324027969,-0.03325606440293696,-0.04508932165964401
2022-05-20,-0.027345283002454427,-0.02540922979573688,-0.044467748538914546,-0.03325606440293696,-0.043344662452610594
2022-05-23,-0.027345283002454427,-0.02545217147159391,-0.04346464321136113,-0.03325606440293696,-0.04244095068290609
2022-05-24,-0.027345283002454427,-0.02538877322871375,-0.04179198421070473,-0.03325606440293696,-0.040934652687597745
2022-05-25,-0.027345283002454427,-0.025259018327766263,-0.04118263540994094,-0.03325606440293696,-0.040384062909085125
2022-05-26,-0.027345283002454427,-0.025201575262606718,-0.04032031958795412,-0.03325606440293696,-0.03960595227182758
2022-05-27,-0.027345283002454427,-0.025262410274685388,-0.039562928602153456,-0.03325606440293696,-0.03892261231143
2022-05-31,-0.027345283002454427,-0.02521859112179365,-0.03891388445471681,-0.03325606440293696,-0.038335610855308365
2022-06-01,-0.027345283002454427,-0.02525903181681074,-0.038416011449071884,-0.03325606440293696,-0.03788252901280596
2022-06-02,-0.027345283002454427,-0.025139701455800346,-0.03775214861258713,-0.03325606440293696,-0.03728368625082305
2022-06-03,-0.027345283002454427,-0.025206977349988405,-0.03679388999937745,-0.03325606440293696,-0.03642374744571452
2022-06-06,-0.027345283002454427,-0.025203567600749644,-0.037007202649343554,-0.03325606440293696,-0.036610883441053406
2022-06-07,-0.027345283002454427,-0.0250856977126844,-0.03455334722026027,-0.03325606440293696,-0.03441568168148778
2022-06-08,-0.027345283002454427,-0.025038774907963263,-0.03240755607928076,-0.03325606440293696,-0.03249750697640242
2022-06-09,-0.027345283002454427,-0.02509634947143411,-0.030206590889189613,-0.03325606440293696,-0.030528254667411315
2022-06-10,-0.028349825965936083,-0.025665852819769432,-0.03340120347618066,-0.03325606440293696,-0.033386023002525377
2022-06-13,-0.03078423637323,-0.027191589301436538,-0.0397502269742264,-0.03325606440293696,-0.03907212835642005
2022-06-14,-0.03078423637323,-0.02719869459836862,-0.04681485030297903,-0.03325606440293696,-0.04528385873672438
2022-06-15,-0.03078423637323,-0.02709370673761646,-0.045621455616545674,-0.03325606440293696,-0.04417004475766423
2022-06-16,-0.031159520090174687,-0.02766341165949966,-0.04484769803688061,-0.03325606440293696,-0.04346467275177457
2022-06-17,-0.031159520090174687,-0.027741121309451923,-0.04776156078282179,-0.03325606440293696,-0.04555389881169277
2022-06-21,-0.031159520090174687,-0.027759233869877227,-0.046603952209250066,-0.03325606440293696,-0.044325006984311445
2022-06-22,-0.031159520090174687,-0.02775965243192601,-0.04541747290500184,-0.03325606440293696,-0.0432248675547026
2022-06-23,-0.031159520090174687,-0.02775677732981453,-0.04449127932317172,-0.03325606440293696,-0.04239384641775272
2022-06-24,-0.031159520090174687,-0.027859195594833238,-0.043644094562555566,-0.03325606440293696,-0.041671473586497594
2022-06-27,-0.031159520090174687,-0.027844484180343767,-0.04288174530887289,-0.03325606440293696,-0.04103019008150943
2022-06-28,-0.031159520090174687,-0.02778213097145589,-0.042090459732677624,-0.03325606440293696,-0.04037572672791998
2022-06-29,-0.031159520090174687,-0.027775339347379493,-0.04210808594047829,-0.03325606440293696,-0.04036509005269992
2022-06-30,-0.031159520090174687,-0.027748997799139807,-0.0408949228376946,-0.03325606440293696,-0.039378325469623714
2022-07-01,-0.031159520090174687,-0.027759400850685744,-0.03924765178889364,-0.03325606440293696,-0.03805211107995768
2022-07-05,-0.031159520090174687,-0.02781617927155563,-0.03676823116284121,-0.03325606440293696,-0.03606635206875057
2022-07-06,-0.031159520090174687,-0.02782224799597038,-0.03461960643090284,-0.03325606440293696,-0.03434697354986473
2022-07-07,-0.031159520090174687,-0.027751231760707207,-0.03242798071658588,-0.03325606440293696,-0.03259357646394675
2022-07-08,-0.031159520090174687,-0.0277995159815285,-0.03131900298601687,-0.03325606440293696,-0.03170638753102566
2022-07-11,-0.031159520090174687,-0.027821063426978262,-0.029323290086318538,-0.03325606440293696,-0.030109796861314327
2022-07-12,-0.031159520090174687,-0.027823629908655317,-0.028864322926815553,-0.03325606440293696,-0.029742639653921724
2022-07-13,-0.031159520090174687,-0.02782900262838602,-0.02735881740365975,-0.03325606440293696,-0.02853824297056603
2022-07-14,-0.031159520090174687,-0.027818511015997124,-0.025394429660904386,-0.03325606440293696,-0.026966738498117135
2022-07-15,-0.031159520090174687,-0.02773218825073667,-0.02373989033928624,-0.03325606440293696,-0.025643126268364902
2022-07-18,-0.031159520090174687,-0.02780068808142823,-0.02366236776591208,-0.03325606440293696,-0.025581109639492866
